,Area Code,Area,Year,AFOLU_Direct emissions (N2O),AFOLU_Emissions (CH4),AFOLU_Emissions (CO2),AFOLU_Emissions (CO2eq) (AR5),AFOLU_Emissions (CO2eq) from CH4 (AR5),AFOLU_Emissions (CO2eq) from N2O (AR5),AFOLU_Emissions (N2O),AFOLU_Indirect emissions (N2O),Agricultural Soils_Direct emissions (N2O),Agricultural Soils_Emissions (CH4),Agricultural Soils_Emissions (CO2eq) (AR5),Agricultural Soils_Emissions (CO2eq) from CH4 (AR5),Agricultural Soils_Emissions (CO2eq) from N2O (AR5),Agricultural Soils_Emissions (N2O),Agricultural Soils_Indirect emissions (N2O),Agrifood Systems Waste Disposal_Emissions (CH4),Agrifood Systems Waste Disposal_Emissions (CO2),Agrifood Systems Waste Disposal_Emissions (CO2eq) (AR5),Agrifood Systems Waste Disposal_Emissions (CO2eq) from CH4 (AR5),Agrifood Systems Waste Disposal_Emissions (CO2eq) from N2O (AR5),Agrifood Systems Waste Disposal_Emissions (N2O),Agrifood systems_Direct emissions (N2O),Agrifood systems_Emissions (CH4),Agrifood systems_Emissions (CO2),Agrifood systems_Emissions (CO2eq) (AR5),Agrifood systems_Emissions (CO2eq) from CH4 (AR5),Agrifood systems_Emissions (CO2eq) from F-gases (AR5),Agrifood systems_Emissions (CO2eq) from N2O (AR5),Agrifood systems_Emissions (N2O),Agrifood systems_Indirect emissions (N2O),All sectors with LULUCF_Direct emissions (N2O),All sectors with LULUCF_Emissions (CH4),All sectors with LULUCF_Emissions (CO2),All sectors with LULUCF_Emissions (CO2eq) (AR5),All sectors with LULUCF_Emissions (CO2eq) from CH4 (AR5),All sectors with LULUCF_Emissions (CO2eq) from F-gases (AR5),All sectors with LULUCF_Emissions (CO2eq) from N2O (AR5),All sectors with LULUCF_Emissions (N2O),All sectors with LULUCF_Indirect emissions (N2O),All sectors without LULUCF_Direct emissions (N2O),All sectors without LULUCF_Emissions (CH4),All sectors without LULUCF_Emissions (CO2),All sectors without LULUCF_Emissions (CO2eq) (AR5),All sectors without LULUCF_Emissions (CO2eq) from CH4 (AR5),All sectors without LULUCF_Emissions (CO2eq) from F-gases (AR5),All sectors without LULUCF_Emissions (CO2eq) from N2O (AR5),All sectors without LULUCF_Emissions (N2O),All sectors without LULUCF_Indirect emissions (N2O),Burning - Crop residues_Emissions (CH4),Burning - Crop residues_Emissions (CO2eq) (AR5),Burning - Crop residues_Emissions (CO2eq) from CH4 (AR5),Burning - Crop residues_Emissions (CO2eq) from N2O (AR5),Burning - Crop residues_Emissions (N2O),Crop Residues_Direct emissions (N2O),Crop Residues_Emissions (CO2eq) (AR5),Crop Residues_Emissions (CO2eq) from N2O (AR5),Crop Residues_Emissions (N2O),Crop Residues_Indirect emissions (N2O),Drained organic soils_Emissions (CO2eq) (AR5),Drained organic soils (CO2)_Emissions (CO2),Drained organic soils (CO2)_Emissions (CO2eq) (AR5),Drained organic soils (N2O)_Emissions (CO2eq) (AR5),Drained organic soils (N2O)_Emissions (CO2eq) from N2O (AR5),Drained organic soils (N2O)_Emissions (N2O),Emissions from crops_Direct emissions (N2O),Emissions from crops_Emissions (CH4),Emissions from crops_Emissions (CO2eq) (AR5),Emissions from crops_Emissions (CO2eq) from CH4 (AR5),Emissions from crops_Emissions (CO2eq) from N2O (AR5),Emissions from crops_Emissions (N2O),Emissions from crops_Indirect emissions (N2O),Emissions from livestock_Direct emissions (N2O),Emissions from livestock_Emissions (CH4),Emissions from livestock_Emissions (CO2eq) (AR5),Emissions from livestock_Emissions (CO2eq) from CH4 (AR5),Emissions from livestock_Emissions (CO2eq) from N2O (AR5),Emissions from livestock_Emissions (N2O),Emissions from livestock_Indirect emissions (N2O),Emissions on agricultural land_Direct emissions (N2O),Emissions on agricultural land_Emissions (CH4),Emissions on agricultural land_Emissions (CO2),Emissions on agricultural land_Emissions (CO2eq) (AR5),Emissions on agricultural land_Emissions (CO2eq) from CH4 (AR5),Emissions on agricultural land_Emissions (CO2eq) from N2O (AR5),Emissions on agricultural land_Emissions (N2O),Emissions on agricultural land_Indirect emissions (N2O),Energy_Emissions (CH4),Energy_Emissions (CO2),Energy_Emissions (CO2eq) (AR5),Energy_Emissions (CO2eq) from CH4 (AR5),Energy_Emissions (CO2eq) from N2O (AR5),Energy_Emissions (N2O),Enteric Fermentation_Emissions (CH4),Enteric Fermentation_Emissions (CO2eq) (AR5),Enteric Fermentation_Emissions (CO2eq) from CH4 (AR5),Farm gate_Direct emissions (N2O),Farm gate_Emissions (CH4),Farm gate_Emissions (CO2),Farm gate_Emissions (CO2eq) (AR5),Farm gate_Emissions (CO2eq) from CH4 (AR5),Farm gate_Emissions (CO2eq) from N2O (AR5),Farm gate_Emissions (N2O),Farm gate_Indirect emissions (N2O),Fertilizers Manufacturing_Emissions (CO2),Fertilizers Manufacturing_Emissions (CO2eq) (AR5),Fertilizers Manufacturing_Emissions (CO2eq) from N2O (AR5),Fertilizers Manufacturing_Emissions (N2O),Fires in humid tropical forests_Emissions (CH4),Fires in humid tropical forests_Emissions (CO2eq) (AR5),Fires in humid tropical forests_Emissions (CO2eq) from CH4 (AR5),Fires in humid tropical forests_Emissions (CO2eq) from N2O (AR5),Fires in humid tropical forests_Emissions (N2O),Fires in organic soils_Emissions (CH4),Fires in organic soils_Emissions (CO2),Fires in organic soils_Emissions (CO2eq) (AR5),Fires in organic soils_Emissions (CO2eq) from CH4 (AR5),Food Household Consumption_Emissions (CH4),Food Household Consumption_Emissions (CO2),Food Household Consumption_Emissions (CO2eq) (AR5),Food Household Consumption_Emissions (CO2eq) from CH4 (AR5),Food Household Consumption_Emissions (CO2eq) from F-gases (AR5),Food Household Consumption_Emissions (CO2eq) from N2O (AR5),Food Household Consumption_Emissions (N2O),Food Packaging_Emissions (CH4),Food Packaging_Emissions (CO2),Food Packaging_Emissions (CO2eq) (AR5),Food Packaging_Emissions (CO2eq) from CH4 (AR5),Food Packaging_Emissions (CO2eq) from N2O (AR5),Food Packaging_Emissions (N2O),Food Processing_Emissions (CH4),Food Processing_Emissions (CO2),Food Processing_Emissions (CO2eq) (AR5),Food Processing_Emissions (CO2eq) from CH4 (AR5),Food Processing_Emissions (CO2eq) from F-gases (AR5),Food Processing_Emissions (CO2eq) from N2O (AR5),Food Processing_Emissions (N2O),Food Retail_Emissions (CH4),Food Retail_Emissions (CO2),Food Retail_Emissions (CO2eq) (AR5),Food Retail_Emissions (CO2eq) from CH4 (AR5),Food Retail_Emissions (CO2eq) from F-gases (AR5),Food Retail_Emissions (CO2eq) from N2O (AR5),Food Retail_Emissions (N2O),Food Transport_Emissions (CH4),Food Transport_Emissions (CO2),Food Transport_Emissions (CO2eq) (AR5),Food Transport_Emissions (CO2eq) from CH4 (AR5),Food Transport_Emissions (CO2eq) from F-gases (AR5),Food Transport_Emissions (CO2eq) from N2O (AR5),Food Transport_Emissions (N2O),Forest fires_Emissions (CH4),Forest fires_Emissions (CO2),Forest fires_Emissions (CO2eq) (AR5),Forest fires_Emissions (CO2eq) from CH4 (AR5),Forest fires_Emissions (CO2eq) from N2O (AR5),Forest fires_Emissions (N2O),Forestland_Emissions (CO2),Forestland_Emissions (CO2eq) (AR5),IPCC Agriculture_Direct emissions (N2O),IPCC Agriculture_Emissions (CH4),IPCC Agriculture_Emissions (CO2),IPCC Agriculture_Emissions (CO2eq) (AR5),IPCC Agriculture_Emissions (CO2eq) from CH4 (AR5),IPCC Agriculture_Emissions (CO2eq) from N2O (AR5),IPCC Agriculture_Emissions (N2O),IPCC Agriculture_Indirect emissions (N2O),IPPU_Emissions (CH4),IPPU_Emissions (CO2),IPPU_Emissions (CO2eq) (AR5),IPPU_Emissions (CO2eq) from CH4 (AR5),IPPU_Emissions (CO2eq) from F-gases (AR5),IPPU_Emissions (CO2eq) from N2O (AR5),IPPU_Emissions (N2O),LULUCF_Emissions (CH4),LULUCF_Emissions (CO2),LULUCF_Emissions (CO2eq) (AR5),LULUCF_Emissions (CO2eq) from CH4 (AR5),LULUCF_Emissions (CO2eq) from N2O (AR5),LULUCF_Emissions (N2O),Land Use change_Emissions (CH4),Land Use change_Emissions (CO2),Land Use change_Emissions (CO2eq) (AR5),Land Use change_Emissions (CO2eq) from CH4 (AR5),Land Use change_Emissions (CO2eq) from N2O (AR5),Land Use change_Emissions (N2O),Manure Management_Direct emissions (N2O),Manure Management_Emissions (CH4),Manure Management_Emissions (CO2eq) (AR5),Manure Management_Emissions (CO2eq) from CH4 (AR5),Manure Management_Emissions (CO2eq) from N2O (AR5),Manure Management_Emissions (N2O),Manure Management_Indirect emissions (N2O),Manure applied to Soils_Direct emissions (N2O),Manure applied to Soils_Emissions (CO2eq) (AR5),Manure applied to Soils_Emissions (CO2eq) from N2O (AR5),Manure applied to Soils_Emissions (N2O),Manure applied to Soils_Indirect emissions (N2O),Manure left on Pasture_Direct emissions (N2O),Manure left on Pasture_Emissions (CO2eq) (AR5),Manure left on Pasture_Emissions (CO2eq) from N2O (AR5),Manure left on Pasture_Emissions (N2O),Manure left on Pasture_Indirect emissions (N2O),Net Forest conversion_Emissions (CO2),Net Forest conversion_Emissions (CO2eq) (AR5),On-farm energy use_Emissions (CH4),On-farm energy use_Emissions (CO2),On-farm energy use_Emissions (CO2eq) (AR5),On-farm energy use_Emissions (CO2eq) from CH4 (AR5),On-farm energy use_Emissions (CO2eq) from N2O (AR5),On-farm energy use_Emissions (N2O),Other_Emissions (CH4),Other_Emissions (CO2),Other_Emissions (CO2eq) (AR5),Other_Emissions (CO2eq) from CH4 (AR5),Other_Emissions (CO2eq) from N2O (AR5),Other_Emissions (N2O),Pesticides Manufacturing_Emissions (CH4),Pesticides Manufacturing_Emissions (CO2),Pesticides Manufacturing_Emissions (CO2eq) (AR5),Pesticides Manufacturing_Emissions (CO2eq) from CH4 (AR5),Pesticides Manufacturing_Emissions (CO2eq) from N2O (AR5),Pesticides Manufacturing_Emissions (N2O),Pre- and Post- Production_Emissions (CH4),Pre- and Post- Production_Emissions (CO2),Pre- and Post- Production_Emissions (CO2eq) (AR5),Pre- and Post- Production_Emissions (CO2eq) from CH4 (AR5),Pre- and Post- Production_Emissions (CO2eq) from F-gases (AR5),Pre- and Post- Production_Emissions (CO2eq) from N2O (AR5),Pre- and Post- Production_Emissions (N2O),Rice Cultivation_Emissions (CH4),Rice Cultivation_Emissions (CO2eq) (AR5),Rice Cultivation_Emissions (CO2eq) from CH4 (AR5),Savanna fires_Emissions (CH4),Savanna fires_Emissions (CO2),Savanna fires_Emissions (CO2eq) (AR5),Savanna fires_Emissions (CO2eq) from CH4 (AR5),Savanna fires_Emissions (CO2eq) from N2O (AR5),Savanna fires_Emissions (N2O),Synthetic Fertilizers_Direct emissions (N2O),Synthetic Fertilizers_Emissions (CO2eq) (AR5),Synthetic Fertilizers_Emissions (CO2eq) from N2O (AR5),Synthetic Fertilizers_Emissions (N2O),Synthetic Fertilizers_Indirect emissions (N2O),Waste_Emissions (CH4),Waste_Emissions (CO2),Waste_Emissions (CO2eq) (AR5),Waste_Emissions (CO2eq) from CH4 (AR5),Waste_Emissions (CO2eq) from N2O (AR5),Waste_Emissions (N2O)
13182,5000,World,1961,,,,,,,,,1841.7584,,633621.784,,633621.784,2391.0256,549.2676,,,,,,,2080.5679,90641.0335,,3261681.746,2537948.938,,723732.808,2731.0672,867.5436,2080.5679,90641.0335,,3261681.746,2537948.938,,723732.808,2731.0672,867.5436,2080.5679,90641.0335,,3261681.746,2537948.938,,723732.808,2731.0672,867.5436,692.5114,24148.1292,19390.3192,4757.81,17.954,221.2065,71809.064,71809.064,270.9776,49.7712,,,,,,,221.2065,18118.9827,583898.3896,507331.5156,76566.874,288.9316,49.7712,1678.8627,72522.0508,2614405.8769,2030617.4224,583788.4545,2202.9753,759.1101,,,,,,,,,,,,,,,65345.0087,1829660.2436,1829660.2436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080.5679,90641.0335,,3261681.746,2537948.938,723732.808,2731.0672,867.5436,,,,,,,,,,,,,,,,,,,,238.8095,7177.0421,286310.3928,200957.1788,85353.214,322.0876,318.276,288.3721,108896.397,108896.397,410.9298,122.5581,1151.6811,389538.8435,389538.8435,1469.9579,318.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,17426.4713,487941.1964,487941.1964,,,,,,,180.4987,63377.4795,63377.4795,239.1603,58.6623,,,,,,
13183,5000,World,1962,,,,,,,,,1897.922,,652920.2235,,652920.2235,2463.8499,565.93,,,,,,,2140.0955,92394.7606,,3331565.9738,2587053.2968,,744512.677,2809.4818,888.4779,2140.0955,92394.7606,,3331565.9738,2587053.2968,,744512.677,2809.4818,888.4779,2140.0955,92394.7606,,3331565.9738,2587053.2968,,744512.677,2809.4818,888.4779,696.8195,24298.3565,19510.946,4787.4105,18.0657,231.3733,75109.215,75109.215,283.431,52.0584,,,,,,,231.3733,18749.6296,604886.2543,524989.6288,79896.6255,301.4967,52.0584,1704.9102,73645.131,2655116.4695,2062063.668,593052.8015,2237.9351,770.1806,,,,,,,,,,,,,,,66301.1123,1856431.1444,1856431.1444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.0955,92394.7606,,3331565.9738,2587053.2968,744512.677,2809.4818,888.4779,,,,,,,,,,,,,,,,,,,,242.1735,7344.0187,292437.5666,205632.5236,86805.043,327.5662,322.5479,294.3156,111140.9735,111140.9735,419.3999,125.0848,1168.4211,395106.785,395106.785,1490.969,322.5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,18052.8101,505478.6828,505478.6828,,,,,,,203.812,71563.25,71563.25,270.05,66.2389,,,,,,
13184,5000,World,1963,,,,,,,,,1943.9812,,668813.7575,,668813.7575,2523.8255,579.8442,,,,,,,2191.9548,93178.8909,,3371302.9897,2609008.9452,,762294.0445,2876.5813,905.6035,2191.9548,93178.8909,,3371302.9897,2609008.9452,,762294.0445,2876.5813,905.6035,2191.9548,93178.8909,,3371302.9897,2609008.9452,,762294.0445,2876.5813,905.6035,709.6593,24746.0364,19870.4604,4875.576,18.3984,233.3359,75746.7785,75746.7785,285.8369,52.5005,,,,,,,233.3359,18779.3764,606444.8937,525822.5392,80622.3545,304.2353,52.5005,1728.6759,74399.5145,2684119.2475,2083186.406,600932.8415,2267.6711,778.3713,,,,,,,,,,,,,,,67010.1385,1876283.878,1876283.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191.9548,93178.8909,,3371302.9897,2609008.9452,762294.0445,2876.5813,905.6035,,,,,,,,,,,,,,,,,,,,247.9736,7389.376,295507.239,206902.528,88604.711,334.3574,325.7593,298.4757,112711.6815,112711.6815,425.3271,126.8527,1182.2266,399616.449,399616.449,1507.9866,325.7593,,,,,,,,,,,,,,,,,,,,,,,,,,,,18069.7171,505952.0788,505952.0788,,,,,,,229.943,80738.8485,80738.8485,304.6749,74.7317,,,,,,
13185,5000,World,1964,,,,,,,,,2006.0239,,689711.366,,689711.366,2602.6844,596.6604,,,,,,,2258.339,94836.9083,,3439563.7154,2655433.4324,,784130.283,2958.9822,928.3275,2258.339,94836.9083,,3439563.7154,2655433.4324,,784130.283,2958.9822,928.3275,2258.339,94836.9083,,3439563.7154,2655433.4324,,784130.283,2958.9822,928.3275,727.3377,25362.5341,20365.4556,4997.0785,18.8569,244.6212,79410.271,79410.271,299.6614,55.0398,,,,,,,244.6212,19537.0977,631446.0851,547038.7356,84407.3495,318.5183,55.0398,1756.1834,75299.8106,2717690.9383,2108394.6968,609296.2415,2299.2311,789.5886,,,,,,,,,,,,,,,67925.5316,1901914.8848,1901914.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258.339,94836.9083,,3439563.7154,2655433.4324,784130.283,2958.9822,928.3275,,,,,,,,,,,,,,,,,,,,252.3151,7374.279,295901.6505,206479.812,89421.8385,337.4409,331.6671,297.0691,112180.754,112180.754,423.3236,126.2544,1206.7992,407693.649,407693.649,1538.4666,331.6671,,,,,,,,,,,,,,,,,,,,,,,,,,,,18809.76,526673.28,526673.28,,,,,,,257.5344,90426.692,90426.692,341.2328,83.6991,,,,,,
13186,5000,World,1965,,,,,,,,,2078.5072,,714838.4275,,714838.4275,2697.5035,618.9951,,,,,,,2338.4364,96161.0154,,3504320.2697,2692508.4312,,811811.8385,3063.4409,957.6623,2338.4364,96161.0154,,3504320.2697,2692508.4312,,811811.8385,3063.4409,957.6623,2338.4364,96161.0154,,3504320.2697,2692508.4312,,811811.8385,3063.4409,957.6623,725.572,25301.1165,20316.016,4985.1005,18.8117,243.3064,78983.197,78983.197,298.0498,54.7436,,,,,,,243.3064,19508.3574,630202.3047,546234.0072,83968.2975,316.8615,54.7436,1798.2627,76652.658,2769880.48,2146274.424,623606.056,2353.2304,806.4373,,,,,,,,,,,,,,,69192.9563,1937402.7764,1937402.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.4364,96161.0154,,3504320.2697,2692508.4312,811811.8385,3063.4409,957.6623,,,,,,,,,,,,,,,,,,,,259.9292,7459.7017,300859.9581,208871.6476,91988.3105,347.1257,338.6672,303.7705,114711.451,114711.451,432.8734,129.1029,1234.563,416906.2945,416906.2945,1573.2313,338.6672,,,,,,,,,,,,,,,,,,,,,,,,,,,,18782.7854,525917.9912,525917.9912,,,,,,,296.8673,104237.485,104237.485,393.349,96.4814,,,,,,
13187,5000,World,1966,,,,,,,,,2171.2281,,746676.243,,746676.243,2817.6462,646.4185,,,,,,,2438.5223,98003.3732,,3590260.4906,2744094.4496,,846166.041,3193.0794,990.1757,2438.5223,98003.3732,,3590260.4906,2744094.4496,,846166.041,3193.0794,990.1757,2438.5223,98003.3732,,3590260.4906,2744094.4496,,846166.041,3193.0794,990.1757,738.2229,25742.0232,20670.2412,5071.782,19.1388,257.1375,83473.198,83473.198,314.9932,57.8561,,,,,,,257.1375,19802.5987,643017.7436,554472.7636,88544.98,334.132,57.8561,1836.1479,78200.7745,2826021.3855,2189621.686,636399.6995,2401.5083,820.1179,,,,,,,,,,,,,,,70701.7485,1979648.958,1979648.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.5223,98003.3732,,3590260.4906,2744094.4496,846166.041,3193.0794,990.1757,,,,,,,,,,,,,,,,,,,,267.2942,7499.026,304390.744,209972.728,94418.016,356.2944,343.7572,312.0076,117821.915,117821.915,444.611,132.6035,1256.8461,424159.7685,424159.7685,1600.6029,343.7572,,,,,,,,,,,,,,,,,,,,,,,,,,,,19064.3758,533802.5224,533802.5224,,,,,,,345.2369,121221.3615,121221.3615,457.4391,112.2017,,,,,,
13188,5000,World,1967,,,,,,,,,2245.6821,,772346.0775,,772346.0775,2914.5135,668.8338,,,,,,,2521.2516,99807.2268,,3669245.9009,2794602.3504,,874643.5505,3300.5417,1019.783,2521.2516,99807.2268,,3669245.9009,2794602.3504,,874643.5505,3300.5417,1019.783,2521.2516,99807.2268,,3669245.9009,2794602.3504,,874643.5505,3300.5417,1019.783,747.8191,26076.6753,20938.9348,5137.7405,19.3877,264.2301,85775.253,85775.253,323.6802,59.4517,,,,,,,264.2301,19991.0144,650661.3967,559748.4032,90912.9935,343.0679,59.4517,1880.1601,79816.2124,2886259.2982,2234853.9472,651405.351,2458.1334,837.8513,,,,,,,,,,,,,,,72104.2002,2018917.6056,2018917.6056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.2516,99807.2268,,3669245.9009,2794602.3504,874643.5505,3300.5417,1019.783,,,,,,,,,,,,,,,,,,,,275.5695,7712.0122,313096.0741,215936.3416,97159.7325,366.6405,350.9492,319.8895,120798.289,120798.289,455.8426,135.9529,1284.7011,433447.3295,433447.3295,1635.6503,350.9492,,,,,,,,,,,,,,,,,,,,,,,,,,,,19243.1953,538809.4684,538809.4684,,,,,,,376.8614,132325.206,132325.206,499.3404,122.48,,,,,,
13189,5000,World,1968,,,,,,,,,2316.9846,,796779.74,,796779.74,3006.716,689.7312,,,,,,,2596.1081,101269.7676,,3735713.7078,2835553.4928,,900160.215,3396.831,1047.4633,2596.1081,101269.7676,,3735713.7078,2835553.4928,,900160.215,3396.831,1047.4633,2596.1081,101269.7676,,3735713.7078,2835553.4928,,900160.215,3396.831,1047.4633,753.1772,26263.5901,21088.9616,5174.6285,19.5269,272.3471,88410.5985,88410.5985,333.6249,61.2772,,,,,,,272.3471,20315.1082,662408.2566,568823.0296,93585.227,353.1518,61.2772,1912.0979,80954.6594,2928760.5652,2266730.4632,662030.102,2498.2268,852.3964,,,,,,,,,,,,,,,73178.8062,2049006.5736,2049006.5736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596.1081,101269.7676,,3735713.7078,2835553.4928,900160.215,3396.831,1047.4633,,,,,,,,,,,,,,,,,,,,279.1235,7775.8532,315929.7361,217723.8896,98205.8465,370.5881,357.7321,322.1935,121668.0985,121668.0985,459.1249,136.9322,1310.7809,442156.157,442156.157,1668.5138,357.7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,19561.931,547734.068,547734.068,,,,,,,411.6631,144544.886,144544.886,545.4524,133.7897,,,,,,
13190,5000,World,1969,,,,,,,,,2364.0587,,813054.45,,813054.45,3068.13,704.0719,,,,,,,2643.5218,101794.5218,,3766602.1944,2850246.6104,,916355.584,3457.9456,1065.1586,2643.5218,101794.5218,,3766602.1944,2850246.6104,,916355.584,3457.9456,1065.1586,2643.5218,101794.5218,,3766602.1944,2850246.6104,,916355.584,3457.9456,1065.1586,748.1546,26088.3748,20948.3288,5140.046,19.3964,272.853,88574.8455,88574.8455,334.2447,61.3915,,,,,,,272.853,20513.2818,668086.7819,574371.8904,93714.8915,353.6411,61.3915,1925.6308,81281.24,2942251.5375,2275874.72,666376.8175,2514.6295,859.1298,,,,,,,,,,,,,,,73517.604,2058492.912,2058492.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643.5218,101794.5218,,3766602.1944,2850246.6104,916355.584,3457.9456,1065.1586,,,,,,,,,,,,,,,,,,,,279.4631,7763.636,315542.896,217381.808,98161.088,370.4192,361.0867,322.2508,121689.749,121689.749,459.2066,136.9564,1323.9169,446525.9805,446525.9805,1685.0037,361.0867,,,,,,,,,,,,,,,,,,,,,,,,,,,,19765.1272,553423.5616,553423.5616,,,,,,,445.038,156263.875,156263.875,589.675,144.6373,,,,,,
13191,5000,World,1970,,,,,,,,,2434.4923,,837264.9825,,837264.9825,3159.4905,724.9966,,,,,,,2715.5194,130532.4981,175574.3352,4778432.1389,3654909.948,,947947.8557,3577.1617,1088.7718,2715.5194,102512.7519,,3811370.0922,2870357.0532,,941013.039,3550.9926,1088.7718,2715.5194,102512.7519,,3811370.0922,2870357.0532,,941013.039,3550.9926,1088.7718,746.7438,26039.3059,20908.8264,5130.4795,19.3603,276.1742,89653.3425,89653.3425,338.3145,62.1392,,,,,,,276.1742,20773.5874,676444.2692,581660.4472,94783.822,357.6748,62.1392,1943.245,81739.1645,2960732.684,2288696.606,672036.078,2535.9852,865.3999,,,,,,,,,,,,,,,73925.8808,2069924.6624,2069924.6624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2715.5194,102512.7519,,3811370.0922,2870357.0532,941013.039,3550.9926,1088.7718,,,,,,,,,,,,,,,,,,,,281.0271,7813.2837,317389.5206,218771.9436,98617.577,372.1418,363.7752,324.3519,122483.2915,122483.2915,462.2011,137.8495,1337.866,450935.2095,450935.2095,1701.6423,363.7752,,,,,,,,,,,,,,,,,,,,,,,,,,,,20026.8436,560751.6208,560751.6208,,,,,,,496.1002,174193.139,174193.139,657.3326,161.2327,,,,,,
